packet_size,protocol,duration,network,label
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
1414,TCP,1755622165.648007,good,reel
248,TCP,1755622165.648007,good,reel
54,TCP,1755622165.667185,good,reel
95,UDP,1755622165.670883,good,reel
154,UDP,1755622165.696447,good,reel
85,UDP,1755622165.704727,good,reel
54,TCP,1755622165.71558,good,reel
100,TCP,1755622165.717049,good,reel
102,UDP,1755622165.717501,good,reel
54,TCP,1755622165.763762,good,reel
54,TCP,1755622165.786392,good,reel
54,TCP,1755622165.796062,good,reel
89,UDP,1755622165.796272,good,reel
89,UDP,1755622165.796272,good,reel
89,UDP,1755622165.796272,good,reel
89,UDP,1755622165.796272,good,reel
89,UDP,1755622165.796272,good,reel
1292,UDP,1755622165.796868,good,reel
103,UDP,1755622165.803546,good,reel
90,UDP,1755622165.803546,good,reel
88,UDP,1755622165.809143,good,reel
95,UDP,1755622165.826209,good,reel
1285,UDP,1755622165.834332,good,reel
123,UDP,1755622165.840774,good,reel
85,UDP,1755622165.843623,good,reel
119,UDP,1755622165.843623,good,reel
66,TCP,1755622165.847249,good,reel
66,TCP,1755622165.847249,good,reel
85,UDP,1755622165.849603,good,reel
66,TCP,1755622165.85102,good,reel
95,UDP,1755622165.857412,good,reel
191,UDP,1755622165.857697,good,reel
66,TCP,1755622165.862077,good,reel
54,TCP,1755622165.866862,good,reel
98,UDP,1755622165.867973,good,reel
54,TCP,1755622165.870917,good,reel
95,UDP,1755622165.889227,good,reel
54,TCP,1755622165.897715,good,reel
54,TCP,1755622165.897715,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
1414,TCP,1755622165.897885,good,reel
248,TCP,1755622165.897885,good,reel
1287,UDP,1755622165.908014,good,reel
1292,UDP,1755622165.908014,good,reel
102,UDP,1755622165.934034,good,reel
54,TCP,1755622165.969733,good,reel
1292,UDP,1755622165.970088,good,reel
1292,UDP,1755622165.970088,good,reel
1292,UDP,1755622165.978605,good,reel
1292,UDP,1755622165.978808,good,reel
1292,UDP,1755622165.978945,good,reel
1292,UDP,1755622165.97911,good,reel
1292,UDP,1755622165.979255,good,reel
1292,UDP,1755622165.979451,good,reel
288,UDP,1755622165.979451,good,reel
909,UDP,1755622165.979451,good,reel
54,TCP,1755622165.979892,good,reel
54,TCP,1755622165.979892,good,reel
54,TCP,1755622165.979892,good,reel
54,TCP,1755622165.979892,good,reel
54,TCP,1755622165.979892,good,reel
54,TCP,1755622165.979892,good,reel
54,TCP,1755622165.979892,good,reel
105,UDP,1755622165.981802,good,reel
66,TCP,1755622165.982739,good,reel
66,TCP,1755622165.982739,good,reel
66,TCP,1755622165.982739,good,reel
66,TCP,1755622165.982739,good,reel
66,TCP,1755622165.982739,good,reel
66,TCP,1755622165.982739,good,reel
66,TCP,1755622165.983169,good,reel
66,TCP,1755622165.983169,good,reel
66,TCP,1755622165.983169,good,reel
66,TCP,1755622165.983169,good,reel
66,TCP,1755622165.983169,good,reel
66,TCP,1755622165.995907,good,reel
66,TCP,1755622165.995907,good,reel
1288,UDP,1755622166.006021,good,reel
1292,UDP,1755622166.006021,good,reel
1292,UDP,1755622166.006302,good,reel
1292,UDP,1755622166.006302,good,reel
98,UDP,1755622166.006536,good,reel
1292,UDP,1755622166.006563,good,reel
1292,UDP,1755622166.006563,good,reel
94,UDP,1755622166.00664,good,reel
94,UDP,1755622166.00668,good,reel
1292,UDP,1755622166.006767,good,reel
350,UDP,1755622166.006767,good,reel
85,UDP,1755622166.006767,good,reel
94,UDP,1755622166.007037,good,reel
54,TCP,1755622166.007885,good,reel
54,TCP,1755622166.007885,good,reel
54,TCP,1755622166.007885,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008149,good,reel
248,TCP,1755622166.008149,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
1414,TCP,1755622166.008566,good,reel
66,TCP,1755622166.025161,good,reel
54,TCP,1755622166.043481,good,reel
1414,TCP,1755622166.04357,good,reel
1414,TCP,1755622166.04357,good,reel
1414,TCP,1755622166.04357,good,reel
95,UDP,1755622166.043978,good,reel
1285,UDP,1755622166.115226,good,reel
54,TCP,1755622166.120922,good,reel
99,UDP,1755622166.120922,good,reel
1414,TCP,1755622166.121011,good,reel
95,UDP,1755622166.136979,good,reel
1292,UDP,1755622166.137184,good,reel
229,UDP,1755622166.144118,good,reel
54,TCP,1755622166.151512,good,reel
1414,TCP,1755622166.151635,good,reel
1414,TCP,1755622166.151635,good,reel
1414,TCP,1755622166.151635,good,reel
1292,UDP,1755622166.152792,good,reel
152,UDP,1755622166.160712,good,reel
85,UDP,1755622166.160712,good,reel
121,UDP,1755622166.163634,good,reel
85,UDP,1755622166.163634,good,reel
1292,UDP,1755622166.182724,good,reel
1292,UDP,1755622166.198182,good,reel
54,TCP,1755622166.201238,good,reel
54,TCP,1755622166.201238,good,reel
1414,TCP,1755622166.201395,good,reel
1414,TCP,1755622166.201395,good,reel
1414,TCP,1755622166.201395,good,reel
1414,TCP,1755622166.201395,good,reel
1414,TCP,1755622166.201395,good,reel
88,UDP,1755622166.204843,good,reel
54,TCP,1755622166.206039,good,reel
1414,TCP,1755622166.20607,good,reel
1414,TCP,1755622166.20607,good,reel
836,UDP,1755622166.21455,good,reel
95,UDP,1755622166.227541,good,reel
95,UDP,1755622166.24481,good,reel
66,TCP,1755622166.24494,good,reel
66,TCP,1755622166.24494,good,reel
1414,TCP,1755622166.244978,good,reel
1414,TCP,1755622166.244994,good,reel
66,TCP,1755622166.254002,good,reel
126,UDP,1755622166.254594,good,reel
85,UDP,1755622166.254594,good,reel
245,UDP,1755622166.256403,good,reel
214,UDP,1755622166.256718,good,reel
66,TCP,1755622166.259888,good,reel
66,TCP,1755622166.259888,good,reel
102,UDP,1755622166.275885,good,reel
66,TCP,1755622166.286166,good,reel
66,TCP,1755622166.336343,good,reel
66,TCP,1755622166.336343,good,reel
66,TCP,1755622166.336343,good,reel
66,TCP,1755622166.336343,good,reel
66,TCP,1755622166.336343,good,reel
66,TCP,1755622166.336343,good,reel
1414,TCP,1755622166.336402,good,reel
1414,TCP,1755622166.336435,good,reel
1414,TCP,1755622166.336435,good,reel
66,TCP,1755622166.338763,good,reel
66,TCP,1755622166.338763,good,reel
66,TCP,1755622166.338763,good,reel
1414,TCP,1755622166.33879,good,reel
1414,TCP,1755622166.33879,good,reel
1414,TCP,1755622166.33879,good,reel
1414,TCP,1755622166.33879,good,reel
1414,TCP,1755622166.33879,good,reel
74,TCP,1755622166.34289,good,reel
74,TCP,1755622166.34289,good,reel
74,TCP,1755622166.34289,good,reel
74,TCP,1755622166.34289,good,reel
74,TCP,1755622166.34289,good,reel
1414,TCP,1755622166.342923,good,reel
1414,TCP,1755622166.342941,good,reel
1414,TCP,1755622166.342954,good,reel
1414,TCP,1755622166.342954,good,reel
74,TCP,1755622166.346777,good,reel
74,TCP,1755622166.346777,good,reel
1414,TCP,1755622166.346805,good,reel
1414,TCP,1755622166.346805,good,reel
1414,TCP,1755622166.346805,good,reel
74,TCP,1755622166.350791,good,reel
74,TCP,1755622166.350791,good,reel
1414,TCP,1755622166.350835,good,reel
1414,TCP,1755622166.350835,good,reel
1414,TCP,1755622166.350835,good,reel
66,TCP,1755622166.354886,good,reel
1414,TCP,1755622166.354924,good,reel
1414,TCP,1755622166.354924,good,reel
1414,TCP,1755622166.354924,good,reel
1414,TCP,1755622166.354924,good,reel
1414,TCP,1755622166.354924,good,reel
1414,TCP,1755622166.354924,good,reel
1414,TCP,1755622166.354924,good,reel
1414,TCP,1755622166.354924,good,reel
1414,TCP,1755622166.354924,good,reel
1414,TCP,1755622166.354924,good,reel
66,TCP,1755622166.357089,good,reel
66,TCP,1755622166.357089,good,reel
1414,TCP,1755622166.357133,good,reel
1414,TCP,1755622166.357133,good,reel
1414,TCP,1755622166.357133,good,reel
66,TCP,1755622166.358775,good,reel
1414,TCP,1755622166.358796,good,reel
66,TCP,1755622166.360454,good,reel
66,TCP,1755622166.362845,good,reel
1414,TCP,1755622166.362899,good,reel
1414,TCP,1755622166.362899,good,reel
66,TCP,1755622166.366847,good,reel
66,TCP,1755622166.366847,good,reel
66,TCP,1755622166.366847,good,reel
66,TCP,1755622166.366847,good,reel
1414,TCP,1755622166.366892,good,reel
1414,TCP,1755622166.366892,good,reel
1414,TCP,1755622166.366892,good,reel
1414,TCP,1755622166.366892,good,reel
1414,TCP,1755622166.366892,good,reel
66,TCP,1755622166.369745,good,reel
66,TCP,1755622166.369745,good,reel
54,TCP,1755622166.369745,good,reel
1414,TCP,1755622166.369797,good,reel
1414,TCP,1755622166.369797,good,reel
1414,TCP,1755622166.369797,good,reel
1414,TCP,1755622166.369797,good,reel
1414,TCP,1755622166.369797,good,reel
1414,TCP,1755622166.369797,good,reel
1414,TCP,1755622166.369797,good,reel
1414,TCP,1755622166.369797,good,reel
54,TCP,1755622166.373823,good,reel
1414,TCP,1755622166.373945,good,reel
1414,TCP,1755622166.373945,good,reel
1414,TCP,1755622166.373945,good,reel
66,TCP,1755622166.395532,good,reel
66,TCP,1755622166.395532,good,reel
66,TCP,1755622166.395532,good,reel
1414,TCP,1755622166.395575,good,reel
1414,TCP,1755622166.395594,good,reel
66,TCP,1755622166.398062,good,reel
66,TCP,1755622166.398062,good,reel
66,TCP,1755622166.398062,good,reel
66,TCP,1755622166.398062,good,reel
1292,UDP,1755622166.403881,good,reel
54,TCP,1755622166.407159,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
1414,TCP,1755622166.407205,good,reel
88,UDP,1755622166.415133,good,reel
1292,UDP,1755622166.423794,good,reel
54,TCP,1755622166.440229,good,reel
1414,TCP,1755622166.440276,good,reel
1414,TCP,1755622166.440276,good,reel
1137,TCP,1755622166.440276,good,reel
54,TCP,1755622166.445022,good,reel
1292,UDP,1755622166.447584,good,reel
54,TCP,1755622166.45754,good,reel
1414,TCP,1755622166.457598,good,reel
1414,TCP,1755622166.457598,good,reel
87,UDP,1755622166.463253,good,reel
1292,UDP,1755622166.463283,good,reel
54,TCP,1755622166.477107,good,reel
1414,TCP,1755622166.477142,good,reel
1414,TCP,1755622166.477142,good,reel
1292,UDP,1755622166.47818,good,reel
66,TCP,1755622166.489643,good,reel
66,TCP,1755622166.489643,good,reel
1414,TCP,1755622166.4897,good,reel
1414,TCP,1755622166.489724,good,reel
66,TCP,1755622166.492897,good,reel
66,TCP,1755622166.492897,good,reel
1414,TCP,1755622166.493006,good,reel
1292,UDP,1755622166.493068,good,reel
54,TCP,1755622166.497829,good,reel
1414,TCP,1755622166.497869,good,reel
1414,TCP,1755622166.497869,good,reel
1414,TCP,1755622166.497869,good,reel
1414,TCP,1755622166.497869,good,reel
1414,TCP,1755622166.497869,good,reel
1292,UDP,1755622166.5089,good,reel
54,TCP,1755622166.521984,good,reel
1414,TCP,1755622166.522027,good,reel
1292,UDP,1755622166.523896,good,reel
899,UDP,1755622166.538834,good,reel
54,TCP,1755622166.539464,good,reel
1414,TCP,1755622166.539496,good,reel
1414,TCP,1755622166.539496,good,reel
1414,TCP,1755622166.539496,good,reel
95,UDP,1755622166.578553,good,reel
1288,UDP,1755622166.578857,good,reel
663,UDP,1755622166.580262,good,reel
54,TCP,1755622166.580262,good,reel
1414,TCP,1755622166.580441,good,reel
1414,TCP,1755622166.580441,good,reel
97,UDP,1755622166.580739,good,reel
54,TCP,1755622166.590296,good,reel
1414,TCP,1755622166.590336,good,reel
1414,TCP,1755622166.590336,good,reel
88,UDP,1755622166.597304,good,reel
94,UDP,1755622166.597584,good,reel
54,TCP,1755622166.603198,good,reel
1414,TCP,1755622166.60325,good,reel
1414,TCP,1755622166.60325,good,reel
1414,TCP,1755622166.60325,good,reel
88,UDP,1755622166.611887,good,reel
1288,UDP,1755622166.619538,good,reel
1292,UDP,1755622166.619538,good,reel
1292,UDP,1755622166.623802,good,reel
1292,UDP,1755622166.623802,good,reel
1292,UDP,1755622166.624026,good,reel
1292,UDP,1755622166.627042,good,reel
1292,UDP,1755622166.636587,good,reel
1292,UDP,1755622166.636587,good,reel
99,UDP,1755622166.648302,good,reel
88,UDP,1755622166.649664,good,reel
1288,UDP,1755622166.649664,good,reel
1292,UDP,1755622166.649664,good,reel
1292,UDP,1755622166.649664,good,reel
1292,UDP,1755622166.649744,good,reel
1292,UDP,1755622166.650024,good,reel
1292,UDP,1755622166.650024,good,reel
98,UDP,1755622166.650047,good,reel
94,UDP,1755622166.650098,good,reel
94,UDP,1755622166.650122,good,reel
1292,UDP,1755622166.650184,good,reel
1292,UDP,1755622166.650418,good,reel
1292,UDP,1755622166.650418,good,reel
94,UDP,1755622166.65061,good,reel
54,TCP,1755622166.650663,good,reel
54,TCP,1755622166.650663,good,reel
54,TCP,1755622166.650663,good,reel
54,TCP,1755622166.650663,good,reel
54,TCP,1755622166.650663,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1414,TCP,1755622166.650719,good,reel
1292,UDP,1755622166.65385,good,reel
1292,UDP,1755622166.654089,good,reel
1292,UDP,1755622166.654227,good,reel
1292,UDP,1755622166.654399,good,reel
1292,UDP,1755622166.654436,good,reel
1292,UDP,1755622166.654711,good,reel
1292,UDP,1755622166.654752,good,reel
1292,UDP,1755622166.655006,good,reel
1292,UDP,1755622166.655035,good,reel
1292,UDP,1755622166.655388,good,reel
94,UDP,1755622166.655462,good,reel
1292,UDP,1755622166.655534,good,reel
1292,UDP,1755622166.655744,good,reel
1292,UDP,1755622166.655897,good,reel
1292,UDP,1755622166.656053,good,reel
1292,UDP,1755622166.656206,good,reel
1292,UDP,1755622166.656364,good,reel
1292,UDP,1755622166.656525,good,reel
1292,UDP,1755622166.656656,good,reel
1292,UDP,1755622166.656803,good,reel
1292,UDP,1755622166.656947,good,reel
94,UDP,1755622166.657028,good,reel
1292,UDP,1755622166.657192,good,reel
1292,UDP,1755622166.657347,good,reel
95,UDP,1755622166.679469,good,reel
95,UDP,1755622166.695089,good,reel
1292,UDP,1755622166.719476,good,reel
1292,UDP,1755622166.719476,good,reel
94,UDP,1755622166.71977,good,reel
1292,UDP,1755622166.719908,good,reel
1292,UDP,1755622166.719908,good,reel
1292,UDP,1755622166.719908,good,reel
94,UDP,1755622166.720051,good,reel
1292,UDP,1755622166.720096,good,reel
94,UDP,1755622166.72016,good,reel
1292,UDP,1755622166.720174,good,reel
1292,UDP,1755622166.720332,good,reel
94,UDP,1755622166.720386,good,reel
1292,UDP,1755622166.720462,good,reel
535,UDP,1755622166.720557,good,reel
94,UDP,1755622166.720613,good,reel
1292,UDP,1755622166.722372,good,reel
1292,UDP,1755622166.722372,good,reel
1292,UDP,1755622166.722372,good,reel
1292,UDP,1755622166.722372,good,reel
1292,UDP,1755622166.722372,good,reel
1292,UDP,1755622166.722372,good,reel
1292,UDP,1755622166.722372,good,reel
1292,UDP,1755622166.722372,good,reel
1292,UDP,1755622166.722372,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
1292,UDP,1755622166.726937,good,reel
94,UDP,1755622166.727295,good,reel
94,UDP,1755622166.727395,good,reel
94,UDP,1755622166.72747,good,reel
1292,UDP,1755622166.729469,good,reel
1292,UDP,1755622166.729469,good,reel
1292,UDP,1755622166.729469,good,reel
1292,UDP,1755622166.729469,good,reel
956,UDP,1755622166.729469,good,reel
54,TCP,1755622166.729469,good,reel
54,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
66,TCP,1755622166.729469,good,reel
1414,TCP,1755622166.729607,good,reel
1414,TCP,1755622166.729623,good,reel
1414,TCP,1755622166.729709,good,reel
1414,TCP,1755622166.72972,good,reel
1414,TCP,1755622166.729736,good,reel
1414,TCP,1755622166.729749,good,reel
1414,TCP,1755622166.7298,good,reel
1414,TCP,1755622166.7298,good,reel
1414,TCP,1755622166.7298,good,reel
1414,TCP,1755622166.7298,good,reel
1414,TCP,1755622166.7298,good,reel
66,TCP,1755622166.732921,good,reel
66,TCP,1755622166.732921,good,reel
1414,TCP,1755622166.733102,good,reel
1414,TCP,1755622166.733102,good,reel
66,TCP,1755622166.736845,good,reel
1414,TCP,1755622166.736903,good,reel
66,TCP,1755622166.742051,good,reel
1414,TCP,1755622166.742102,good,reel
66,TCP,1755622166.744635,good,reel
96,UDP,1755622166.757835,good,reel
54,TCP,1755622166.767771,good,reel
54,TCP,1755622166.767771,good,reel
54,TCP,1755622166.767771,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
1414,TCP,1755622166.767897,good,reel
54,TCP,1755622166.778458,good,reel
1414,TCP,1755622166.789558,good,reel
1414,TCP,1755622166.789558,good,reel
1414,TCP,1755622166.789558,good,reel
66,TCP,1755622166.790669,good,reel
1414,TCP,1755622166.790724,good,reel
66,TCP,1755622166.792998,good,reel
1414,TCP,1755622166.793031,good,reel
54,TCP,1755622166.810221,good,reel
1414,TCP,1755622166.810262,good,reel
1414,TCP,1755622166.810262,good,reel
1414,TCP,1755622166.810262,good,reel
54,TCP,1755622166.814499,good,reel
54,TCP,1755622166.814499,good,reel
1414,TCP,1755622166.814541,good,reel
1414,TCP,1755622166.814541,good,reel
1414,TCP,1755622166.814541,good,reel
1414,TCP,1755622166.814541,good,reel
54,TCP,1755622166.817216,good,reel
1414,TCP,1755622166.817271,good,reel
1414,TCP,1755622166.817271,good,reel
54,TCP,1755622166.831431,good,reel
1414,TCP,1755622166.831491,good,reel
1414,TCP,1755622166.831491,good,reel
1414,TCP,1755622166.831491,good,reel
54,TCP,1755622166.83512,good,reel
1414,TCP,1755622166.835179,good,reel
1414,TCP,1755622166.835179,good,reel
88,UDP,1755622166.83776,good,reel
54,TCP,1755622166.838873,good,reel
1414,TCP,1755622166.838895,good,reel
1414,TCP,1755622166.838895,good,reel
66,TCP,1755622166.859685,good,reel
66,TCP,1755622166.859685,good,reel
54,TCP,1755622166.859685,good,reel
1414,TCP,1755622166.859747,good,reel
1414,TCP,1755622166.859772,good,reel
1414,TCP,1755622166.859798,good,reel
1414,TCP,1755622166.859798,good,reel
1414,TCP,1755622166.859798,good,reel
1414,TCP,1755622166.859798,good,reel
1414,TCP,1755622166.859798,good,reel
1414,TCP,1755622166.859798,good,reel
95,UDP,1755622166.862707,good,reel
54,TCP,1755622166.877489,good,reel
1414,TCP,1755622166.877547,good,reel
1414,TCP,1755622166.877547,good,reel
95,UDP,1755622166.882982,good,reel
66,TCP,1755622166.891107,good,reel
66,TCP,1755622166.891107,good,reel
66,TCP,1755622166.891107,good,reel
66,TCP,1755622166.891107,good,reel
1414,TCP,1755622166.891145,good,reel
1414,TCP,1755622166.891169,good,reel
88,UDP,1755622166.891979,good,reel
66,TCP,1755622166.900809,good,reel
66,TCP,1755622166.902988,good,reel
66,TCP,1755622166.902988,good,reel
1414,TCP,1755622166.903028,good,reel
66,TCP,1755622166.909977,good,reel
1414,TCP,1755622166.910012,good,reel
66,TCP,1755622166.916907,good,reel
66,TCP,1755622166.916907,good,reel
66,TCP,1755622166.916907,good,reel
66,TCP,1755622166.916907,good,reel
1414,TCP,1755622166.916969,good,reel
88,UDP,1755622166.918057,good,reel
66,TCP,1755622166.920933,good,reel
54,TCP,1755622166.924755,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
1414,TCP,1755622166.924862,good,reel
54,TCP,1755622166.930901,good,reel
88,UDP,1755622166.932001,good,reel
1414,TCP,1755622166.944879,good,reel
1414,TCP,1755622166.944879,good,reel
100,UDP,1755622166.96049,good,reel
54,TCP,1755622166.96049,good,reel
54,TCP,1755622166.96049,good,reel
54,TCP,1755622166.96049,good,reel
1414,TCP,1755622166.960845,good,reel
1414,TCP,1755622166.960845,good,reel
1414,TCP,1755622166.960845,good,reel
1414,TCP,1755622166.960845,good,reel
1414,TCP,1755622166.960845,good,reel
1414,TCP,1755622166.960845,good,reel
1414,TCP,1755622166.960845,good,reel
1414,TCP,1755622166.960845,good,reel
1414,TCP,1755622166.960845,good,reel
54,TCP,1755622166.976071,good,reel
88,UDP,1755622166.976071,good,reel
54,TCP,1755622166.976071,good,reel
95,UDP,1755622166.976157,good,reel
1414,TCP,1755622166.976171,good,reel
1414,TCP,1755622166.976171,good,reel
1414,TCP,1755622166.976171,good,reel
1414,TCP,1755622166.976171,good,reel
1414,TCP,1755622166.976171,good,reel
86,UDP,1755622166.981106,good,reel
54,TCP,1755622166.996483,good,reel
1414,TCP,1755622166.996572,good,reel
1414,TCP,1755622166.996572,good,reel
1414,TCP,1755622166.996572,good,reel
88,UDP,1755622167.011763,good,reel
157,UDP,1755622167.011763,good,reel
85,UDP,1755622167.011763,good,reel
54,TCP,1755622167.022916,good,reel
1414,TCP,1755622167.023,good,reel
1414,TCP,1755622167.023,good,reel
102,UDP,1755622167.037832,good,reel
87,UDP,1755622167.073489,good,reel
1287,UDP,1755622167.073489,good,reel
1292,UDP,1755622167.073489,good,reel
1292,UDP,1755622167.073489,good,reel
1292,UDP,1755622167.073489,good,reel
1292,UDP,1755622167.073783,good,reel
1292,UDP,1755622167.073783,good,reel
1292,UDP,1755622167.07407,good,reel
1292,UDP,1755622167.07407,good,reel
1292,UDP,1755622167.074313,good,reel
1181,UDP,1755622167.074413,good,reel
54,TCP,1755622167.074598,good,reel
54,TCP,1755622167.074598,good,reel
54,TCP,1755622167.074598,good,reel
54,TCP,1755622167.074598,good,reel
54,TCP,1755622167.074598,good,reel
54,TCP,1755622167.074598,good,reel
1414,TCP,1755622167.074651,good,reel
1414,TCP,1755622167.074651,good,reel
1414,TCP,1755622167.074651,good,reel
1414,TCP,1755622167.074651,good,reel
1414,TCP,1755622167.074651,good,reel
1414,TCP,1755622167.074651,good,reel
1414,TCP,1755622167.074651,good,reel
1414,TCP,1755622167.074651,good,reel
